# maturity time: 1.500000
# model size: 2
# number of dates: 300
# spot: 100.000000 100.000000 
# dividend rate: 0.000000 0.000000 
# correlation: 0.000000
# volatility: 0.200000 0.200000 
113.502147 113.401467 
112.015069 112.910622 
111.434121 113.094344 
112.392746 115.208426 
110.726413 113.429564 
112.593963 113.754568 
112.664811 116.169425 
112.484212 115.756658 
112.492424 116.417341 
113.682025 111.886638 
112.687289 112.216002 
114.229432 109.970972 
112.192484 110.352803 
112.484947 111.038870 
113.679394 111.405168 
112.924919 109.994751 
112.471711 109.400901 
113.396133 108.110387 
116.205505 109.464405 
115.701689 108.647488 
113.236404 105.217320 
114.735925 106.153747 
117.602243 106.140686 
118.213057 108.288156 
118.338150 108.013165 
118.245091 105.904374 
121.504870 105.508236 
122.495716 106.508449 
121.661420 107.082668 
121.981425 106.788904 
121.823017 105.376574 
122.073612 106.404357 
121.763652 108.400367 
120.729776 112.531602 
123.088129 113.894150 
122.571223 111.264345 
122.366960 110.278498 
122.226018 110.579365 
123.620558 110.540812 
123.721952 114.916987 
124.288479 114.990633 
122.726407 115.704545 
123.723661 117.607540 
123.222381 117.724973 
125.147555 120.621385 
126.968695 121.240484 
128.724342 122.423809 
126.894691 122.920279 
125.952188 122.702434 
125.409267 122.252872 
126.215643 120.443968 
